 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 49.00    25.00   20  0.1928777E+00   0.2437179E-03   0.2896621E-03
 50.00    25.00   20  0.8608220E+00   0.1110777E-03   0.1695087E-03
 51.00    25.00   20  0.7501290E+00   0.1110955E-03   0.2499140E-03
 52.00    25.00   20  0.7500000E+00   0.1609832E-02   0.2500000E-03
 49.00    26.00   20  0.5224235E-01   0.3455404E-02   0.4096442E-03
 50.00    26.00   20  0.9930635E+00   0.1185689E-01  -0.2049061E-04
 51.00    26.00   20  0.7500000E+00   0.7356931E-01   0.2500000E-03
 46.00    16.00   21  0.1401911E-03   0.3954872E-05   0.4965122E-03
 47.00    16.00   21  0.5270290E-05   0.1055347E-06   0.4993347E-03
 48.00    16.00   21  0.3196454E-05   0.1374845E-06   0.4994823E-03
 49.00    16.00   21  0.2727065E-04   0.1614093E-04   0.4984789E-03
 45.00    17.00   21  0.6601264E-05   0.1988634E-05   0.4992550E-03
 46.00    17.00   21  0.9085861E-02   0.7322674E-05   0.4680659E-03
 47.00    17.00   21  0.1284180E-01   0.5240988E-05   0.4610767E-03
 48.00    17.00   21  0.1902562E+00   0.4931134E-04   0.2915660E-03
 49.00    17.00   21  0.8400510E+00   0.2689867E-03   0.1857911E-03
 50.00    17.00   21  0.7500001E+00   0.1432457E-01   0.2500000E-03
 45.00    18.00   21  0.1097620E-05   0.6279845E-06   0.4996971E-03
 46.00    18.00   21  0.4122255E-02   0.5084775E-05   0.4794428E-03
 47.00    18.00   21  0.3177118E-01   0.1285832E-04   0.4334836E-03
